username,user_found,created_at,Labels,,,,,,,
wheatonsmom,TRUE,2016-08-05T16:24:35+00:00,unreliable,,,,,,,
_TheRealRainMan,TRUE,2016-08-06T14:41:43+00:00,unreliable,,,,,,,
KnechtgesKathy,TRUE,2016-08-08T18:56:17+00:00,unreliable,,,,,,,
srosemz,TRUE,2016-08-09T04:07:05+00:00,unreliable,,,,,,,
tedderbear123,TRUE,2016-08-13T23:45:28+00:00,unreliable,,,,,,,
MohsinAliGD,TRUE,2016-08-17T10:03:25+00:00,unreliable,,,,,,,
auny_marie,TRUE,2016-08-21T00:30:28+00:00,unreliable,,,,,,,
DarAbdulRehman1,TRUE,2016-08-21T13:27:38+00:00,unreliable,,,,,,,
sabbar8bigpond1,TRUE,2016-08-27T00:49:58+00:00,unreliable,,,,,,,
HamptonClarkk,TRUE,2016-08-29T20:18:40+00:00,unreliable,,,,,,,
Rebel_Pilgrim,TRUE,2016-09-03T00:00:51+00:00,unreliable,,,,,,,
lordjackass4u,TRUE,2016-09-05T22:21:58+00:00,unreliable,,,,,,,
GueSphere,TRUE,2016-09-10T10:37:23+00:00,unreliable,,,,,,,
ssaint2468,TRUE,2016-09-11T16:17:14+00:00,unreliable,,,,,,,
timmerenginerd,TRUE,2016-09-15T21:39:43+00:00,unreliable,,,,,,,
TriciaOverstre1,TRUE,2016-09-21T16:10:03+00:00,unreliable,,,,,,,
macbars99,TRUE,2016-09-21T19:31:46+00:00,unreliable,,,,,,,
Frankweldon1,TRUE,2016-09-26T13:17:46+00:00,unreliable,,,,,,,
tgs31952,TRUE,2016-10-02T13:34:13+00:00,unreliable,,,,,,,
SmithiesSamuel,TRUE,2016-10-06T07:14:27+00:00,unreliable,,,,,,,
Ufo_Totaal,TRUE,2016-10-14T00:53:35+00:00,unreliable,,,,,,,
mdtschoepe61,TRUE,2016-10-14T13:34:30+00:00,unreliable,,,,,,,
BisTribe5,TRUE,2016-10-16T02:26:06+00:00,unreliable,,,,,,,
WHomesteader,TRUE,2016-10-20T17:06:58+00:00,unreliable,,,,,,,
pastryguy1941,TRUE,2016-10-20T19:16:50+00:00,unreliable,,,,,,,
PRSam89,TRUE,2016-10-21T10:38:09+00:00,unreliable,,,,,,,
Miketcollier3,TRUE,2016-10-23T08:38:49+00:00,unreliable,,,,,,,
CathedralCannab,TRUE,2016-10-28T21:07:02+00:00,unreliable,,,,,,,
gnosisnlaw,TRUE,2016-11-01T18:35:36+00:00,unreliable,,,,,,,
DebArmstrong17,TRUE,2016-11-01T20:12:35+00:00,unreliable,,,,,,,
ShedShowTALK,TRUE,2016-11-10T02:25:24+00:00,unreliable,,,,,,,
lordfundarbyrd,TRUE,2016-11-10T03:24:15+00:00,unreliable,,,,,,,
arealman00016,TRUE,2016-11-13T23:12:32+00:00,unreliable,,,,,,,
82Gbody,TRUE,2016-11-14T04:21:25+00:00,unreliable,,,,,,,
campmema,TRUE,2016-11-14T20:55:22+00:00,unreliable,,,,,,,
MisterNautilus,TRUE,2016-11-23T03:10:07+00:00,unreliable,,,,,,,
olivier_misse,TRUE,2016-11-24T00:06:34+00:00,unreliable,,,,,,,
eternalguide4ev,TRUE,2016-11-27T00:50:43+00:00,unreliable,,,,,,,
KingStevenJames,TRUE,2016-11-30T16:38:43+00:00,unreliable,,,,,,,
ConstellationTr,TRUE,2016-12-05T02:09:13+00:00,unreliable,,,,,,,
JeffWe12,TRUE,2016-12-06T23:39:08+00:00,unreliable,,,,,,,
shakuqadri,TRUE,2016-12-07T10:13:47+00:00,unreliable,,,,,,,
SteveBain111,TRUE,2016-12-09T19:59:10+00:00,unreliable,,,,,,,
AnySphere324,TRUE,2016-12-13T06:29:08+00:00,unreliable,,,,,,,
Greenfiel5Diane,TRUE,2016-12-13T15:17:25+00:00,unreliable,,,,,,,
dsal1829,TRUE,2016-12-24T02:19:47+00:00,unreliable,,,,,,,
Hai1storm90,TRUE,2017-01-01T02:22:40+00:00,unreliable,,,,,,,
SCunny01,TRUE,2017-01-04T18:52:27+00:00,unreliable,,,,,,,
Nadym2022,TRUE,2017-01-09T08:05:46+00:00,unreliable,,,,,,,
London_Toronto,TRUE,2017-01-09T20:19:24+00:00,unreliable,,,,,,,
NiteipAateofo,TRUE,2017-01-10T07:05:07+00:00,unreliable,,,,,,,
punicafide,TRUE,2017-01-10T17:52:59+00:00,unreliable,,,,,,,
julieleverenz11,TRUE,2017-01-10T22:12:48+00:00,unreliable,,,,,,,
purplemojo42,TRUE,2017-01-15T01:47:56+00:00,unreliable,,,,,,,
AmyClarke1998,TRUE,2017-01-18T11:40:25+00:00,unreliable,,,,,,,
HumanoidsPlanet,TRUE,2017-01-18T21:01:40+00:00,unreliable,,,,,,,
KerenHumphrey1,TRUE,2017-01-20T23:47:16+00:00,unreliable,,,,,,,
guy_tibson,TRUE,2017-01-21T02:17:55+00:00,unreliable,,,,,,,
udkm777,TRUE,2017-01-21T19:32:54+00:00,unreliable,,,,,,,
manecas_costa,TRUE,2017-01-22T13:24:33+00:00,unreliable,,,,,,,
ilovepmurt,TRUE,2017-01-25T23:03:45+00:00,unreliable,,,,,,,
JimDavi09057929,TRUE,2017-01-27T03:50:54+00:00,unreliable,,,,,,,
Inder74295312,TRUE,2017-01-30T13:12:57+00:00,unreliable,,,,,,,
reconsider_info,TRUE,2017-01-30T13:26:02+00:00,unreliable,,,,,,,
Immigration_QA,TRUE,2017-01-31T17:17:45+00:00,unreliable,,,,,,,
Iansharpsmithy,TRUE,2017-02-01T10:09:20+00:00,unreliable,,,,,,,
spooked_yet,TRUE,2017-02-04T16:21:54+00:00,unreliable,,,,,,,
aselene52,TRUE,2017-02-04T23:47:37+00:00,unreliable,,,,,,,
Strag3n,TRUE,2017-02-07T12:24:21+00:00,unreliable,,,,,,,
JimMcM111,TRUE,2017-02-10T00:44:36+00:00,unreliable,,,,,,,
Hgxsr1000,TRUE,2017-02-10T00:45:46+00:00,unreliable,,,,,,,
thecabbieGOW,TRUE,2017-02-11T16:53:21+00:00,unreliable,,,,,,,
dana_simeona,TRUE,2017-02-13T03:19:47+00:00,unreliable,,,,,,,
DonFowl52411869,TRUE,2017-02-14T03:52:02+00:00,unreliable,,,,,,,
JennyLee625,TRUE,2017-02-24T05:06:14+00:00,unreliable,,,,,,,
TenantsINVH,TRUE,2017-02-25T16:18:29+00:00,unreliable,,,,,,,
N3s17,TRUE,2017-02-26T23:58:00+00:00,unreliable,,,,,,,
rmeyer5413,TRUE,2017-03-01T21:43:30+00:00,unreliable,,,,,,,
computerelegy,TRUE,2017-03-01T21:47:54+00:00,unreliable,,,,,,,
NASH_Education,TRUE,2017-03-08T11:25:26+00:00,unreliable,,,,,,,
GhostofTweets,TRUE,2017-03-10T00:55:15+00:00,unreliable,,,,,,,
jonezen_,TRUE,2017-03-10T02:23:55+00:00,unreliable,,,,,,,
ManosLondinium,TRUE,2017-03-14T20:46:49+00:00,unreliable,,,,,,,
Kesinamureza1,TRUE,2017-03-15T15:59:31+00:00,unreliable,,,,,,,
DAVID_H128,TRUE,2017-03-19T07:35:57+00:00,unreliable,,,,,,,
SEDONASEDUCTION,TRUE,2017-03-26T15:11:24+00:00,unreliable,,,,,,,
rob_curle,TRUE,2017-03-28T17:00:18+00:00,unreliable,,,,,,,
Mister_ODT,TRUE,2017-03-30T13:51:04+00:00,unreliable,,,,,,,
bucketofmystery,TRUE,2017-04-06T04:26:13+00:00,unreliable,,,,,,,
AlawhiBuyondo,TRUE,2017-04-08T14:51:15+00:00,unreliable,,,,,,,
PCleburneVdare,TRUE,2017-04-15T20:59:38+00:00,unreliable,,,,,,,
johnthepaptist,TRUE,2017-04-16T03:19:41+00:00,unreliable,,,,,,,
_Rialto_,TRUE,2017-04-20T21:46:37+00:00,unreliable,,,,,,,
Blue_303_0,TRUE,2017-04-22T03:49:29+00:00,unreliable,,,,,,,
dehyki,TRUE,2017-04-22T21:03:58+00:00,unreliable,,,,,,,
JordiArjo,TRUE,2017-04-23T22:23:22+00:00,unreliable,,,,,,,
ed_nies,TRUE,2017-04-25T18:09:11+00:00,unreliable,,,,,,,
melaah17,TRUE,2017-04-27T11:31:08+00:00,unreliable,,,,,,,
OpinionBalanced,TRUE,2017-05-01T14:21:15+00:00,unreliable,,,,,,,
FraminghamDems,TRUE,2017-05-03T21:47:19+00:00,unreliable,,,,,,,
itwasnotunreal,TRUE,2017-05-04T08:27:09+00:00,unreliable,,,,,,,
sF19s09TzBgNiGz,TRUE,2017-05-05T08:54:30+00:00,unreliable,,,,,,,
Godlymom3H,TRUE,2017-05-05T17:20:37+00:00,unreliable,,,,,,,
trevor4016,TRUE,2017-05-06T05:58:02+00:00,unreliable,,,,,,,
RedLikeReagan,TRUE,2017-05-09T09:22:53+00:00,unreliable,,,,,,,
Airlock49,TRUE,2017-05-12T02:17:26+00:00,unreliable,,,,,,,
kHSHR_1001,TRUE,2017-05-13T17:58:32+00:00,unreliable,,,,,,,
PantherJags,TRUE,2017-05-26T00:59:06+00:00,unreliable,,,,,,,
Officially_CY,TRUE,2017-05-27T07:48:11+00:00,unreliable,,,,,,,
TakeThePIZZA,TRUE,2017-05-28T20:25:08+00:00,unreliable,,,,,,,
CrusadeNewsCast,TRUE,2017-05-29T19:02:13+00:00,unreliable,,,,,,,
BrianKamen,TRUE,2017-05-31T17:37:50+00:00,unreliable,,,,,,,
SeanCanavanreal,TRUE,2017-06-04T13:49:17+00:00,unreliable,,,,,,,
DrankPaul,TRUE,2017-06-06T20:27:57+00:00,unreliable,,,,,,,
unitedconserva,TRUE,2017-06-07T22:23:04+00:00,unreliable,,,,,,,
aljanabijr,TRUE,2017-06-08T18:41:06+00:00,unreliable,,,,,,,
charlie_maury,TRUE,2017-06-10T04:07:56+00:00,unreliable,,,,,,,
DikaPasisiil,TRUE,2017-06-13T18:23:23+00:00,unreliable,,,,,,,
Sally63409457,TRUE,2017-06-24T16:07:39+00:00,unreliable,,,,,,,
EUbusiness_news,TRUE,2017-06-29T10:36:28+00:00,unreliable,,,,,,,
Kaiosjfds,TRUE,2017-07-03T18:55:04+00:00,unreliable,,,,,,,
JennK_8675309,TRUE,2017-07-07T07:00:34+00:00,unreliable,,,,,,,
SH_Sorgo,TRUE,2017-07-08T00:56:08+00:00,unreliable,,,,,,,
Cat_Young_CY,TRUE,2017-07-12T10:44:22+00:00,unreliable,,,,,,,
Nickmatt23,TRUE,2017-07-17T10:55:06+00:00,unreliable,,,,,,,
TerriLynnPries1,TRUE,2017-07-17T13:41:19+00:00,unreliable,,,,,,,
LOSS3S,TRUE,2017-07-19T17:25:42+00:00,unreliable,,,,,,,
AnonZeroSec,TRUE,2017-07-21T05:55:56+00:00,unreliable,,,,,,,
Mahmudshah17,TRUE,2017-07-23T06:58:29+00:00,unreliable,,,,,,,
CovertActionMag,TRUE,2017-07-24T04:38:34+00:00,unreliable,,,,,,,
BrianPeckerDC,TRUE,2017-07-25T17:35:27+00:00,unreliable,,,,,,,
DonnaT858,TRUE,2017-07-26T13:35:32+00:00,unreliable,,,,,,,
stewart_2017,TRUE,2017-07-26T23:44:27+00:00,unreliable,,,,,,,
cwtakqs,TRUE,2017-07-28T17:51:15+00:00,unreliable,,,,,,,
LHunter00949824,TRUE,2017-08-04T02:07:37+00:00,unreliable,,,,,,,
holdenbandcamp,TRUE,2017-08-05T21:26:39+00:00,unreliable,,,,,,,
BlakePgolfwj,TRUE,2017-08-09T11:51:39+00:00,unreliable,,,,,,,
DylanZcwqolh,TRUE,2017-08-09T12:07:14+00:00,unreliable,,,,,,,
DavisSfwctpg,TRUE,2017-08-09T12:55:21+00:00,unreliable,,,,,,,
xgloavt,TRUE,2017-08-09T13:24:05+00:00,unreliable,,,,,,,
gettinready4god,TRUE,2017-08-10T16:26:40+00:00,unreliable,,,,,,,
MahdiAgnelli,TRUE,2017-08-14T20:11:48+00:00,unreliable,,,,,,,
HombreoftheWest,TRUE,2017-08-15T18:56:16+00:00,unreliable,,,,,,,
Luc3ro1,TRUE,2017-08-15T22:20:49+00:00,unreliable,,,,,,,
4DSiriusEnergy,TRUE,2017-08-16T11:03:45+00:00,unreliable,,,,,,,
Lion_ofthe_West,TRUE,2017-08-18T20:01:07+00:00,unreliable,,,,,,,
KevW46,TRUE,2017-08-20T23:46:42+00:00,unreliable,,,,,,,
Anonymo66203089,TRUE,2017-08-21T05:19:35+00:00,unreliable,,,,,,,
powers_corrin,TRUE,2017-08-27T01:40:15+00:00,unreliable,,,,,,,
bigwillieice,TRUE,2017-08-27T17:22:30+00:00,unreliable,,,,,,,
Mayilickersnatc,TRUE,2017-08-28T12:37:10+00:00,unreliable,,,,,,,
spreadsmiles67,TRUE,2017-08-29T14:25:37+00:00,unreliable,,,,,,,
Elliewa53066528,TRUE,2017-08-30T19:23:56+00:00,unreliable,,,,,,,
Eldhothomas_,TRUE,2017-09-03T09:27:16+00:00,unreliable,,,,,,,
OHebert5,TRUE,2017-09-04T14:17:06+00:00,unreliable,,,,,,,
patrickrh16,TRUE,2017-09-06T21:59:53+00:00,unreliable,,,,,,,
CEGrotius,TRUE,2017-09-07T16:21:52+00:00,unreliable,,,,,,,
AnnJones21710,TRUE,2017-09-15T22:40:30+00:00,unreliable,,,,,,,
thomsonchao,TRUE,2017-09-16T01:22:42+00:00,unreliable,,,,,,,
Alexpuppy5,TRUE,2017-09-17T15:15:50+00:00,unreliable,,,,,,,
Jamshed78698511,TRUE,2017-09-25T18:18:56+00:00,unreliable,,,,,,,
Trading_Dollar,TRUE,2017-09-26T23:23:18+00:00,unreliable,,,,,,,
BetterVibeTribe,TRUE,2017-09-30T07:23:33+00:00,unreliable,,,,,,,
linda_mafrici,TRUE,2017-10-05T14:23:22+00:00,unreliable,,,,,,,
Godscreation555,TRUE,2017-10-05T22:51:01+00:00,unreliable,,,,,,,
Stephan31440196,TRUE,2017-10-10T23:28:55+00:00,unreliable,,,,,,,
AladeKabir4,TRUE,2017-10-11T14:27:35+00:00,unreliable,,,,,,,
IcarusCrusader,TRUE,2017-10-11T17:52:42+00:00,unreliable,,,,,,,
trader_shinobi,TRUE,2017-10-17T00:12:43+00:00,unreliable,,,,,,,
JosephManero,TRUE,2017-10-19T14:00:11+00:00,unreliable,,,,,,,
OliverFebles,TRUE,2017-10-20T16:42:23+00:00,unreliable,,,,,,,
Bretizcool,TRUE,2017-10-25T04:23:04+00:00,unreliable,,,,,,,
chris_leawood,TRUE,2017-10-25T11:54:32+00:00,unreliable,,,,,,,
Kingz_Mann,TRUE,2017-10-27T10:52:56+00:00,unreliable,,,,,,,
JOROMEMPHIS,TRUE,2017-11-02T18:34:33+00:00,unreliable,,,,,,,
Jackie_Bthegood,TRUE,2017-11-03T06:29:11+00:00,unreliable,,,,,,,
himat900,TRUE,2017-11-05T19:14:23+00:00,unreliable,,,,,,,
Ernst_1135813,TRUE,2017-11-06T01:07:20+00:00,unreliable,,,,,,,
12v44,TRUE,2017-11-08T04:29:01+00:00,unreliable,,,,,,,
pureamericana72,TRUE,2017-11-10T23:58:54+00:00,unreliable,,,,,,,
Jesse4Bernie,TRUE,2017-11-11T16:41:40+00:00,unreliable,,,,,,,
AbAkindele,TRUE,2017-11-11T22:49:35+00:00,unreliable,,,,,,,
WBoH2020,TRUE,2017-11-15T17:20:50+00:00,unreliable,,,,,,,
macfc28,TRUE,2017-11-15T18:24:38+00:00,unreliable,,,,,,,
KarlWhi17391210,TRUE,2017-11-16T22:12:37+00:00,unreliable,,,,,,,
Krisste02213715,TRUE,2017-11-17T12:31:18+00:00,unreliable,,,,,,,
LanreSalam6,TRUE,2017-11-20T19:37:16+00:00,unreliable,,,,,,,
Nicola_Karasek,TRUE,2017-11-21T13:11:21+00:00,unreliable,,,,,,,
riojohn127,TRUE,2017-11-22T13:21:37+00:00,unreliable,,,,,,,
MikeGeorge809,TRUE,2017-11-25T09:31:32+00:00,unreliable,,,,,,,
jonhamon2017,TRUE,2017-11-26T01:21:10+00:00,unreliable,,,,,,,
hatbuckles,TRUE,2017-11-27T04:12:11+00:00,unreliable,,,,,,,
bagpuss1980,TRUE,2017-11-28T23:38:07+00:00,unreliable,,,,,,,
HamidRa47734767,TRUE,2017-11-29T03:29:11+00:00,unreliable,,,,,,,
Mike12623636,TRUE,2017-11-30T20:09:09+00:00,unreliable,,,,,,,
PhilipCheek4R,TRUE,2017-12-01T17:34:16+00:00,unreliable,,,,,,,
Voskhod_1,TRUE,2017-12-02T23:59:51+00:00,unreliable,,,,,,,
sheep356,TRUE,2017-12-03T21:31:56+00:00,unreliable,,,,,,,
filmfanaddicts,TRUE,2017-12-06T03:34:13+00:00,unreliable,,,,,,,
AstuteMorals,TRUE,2017-12-06T21:32:18+00:00,unreliable,,,,,,,
stoic_fruit,TRUE,2017-12-10T06:23:34+00:00,unreliable,,,,,,,
mizfelonymayhem,TRUE,2017-12-12T03:32:09+00:00,unreliable,,,,,,,
CwhiteColin,TRUE,2017-12-12T16:18:35+00:00,unreliable,,,,,,,
Grummpyoldfart,TRUE,2017-12-14T20:20:03+00:00,unreliable,,,,,,,
CryptoLua,TRUE,2017-12-19T03:53:18+00:00,unreliable,,,,,,,
Patricia_mason7,TRUE,2017-12-28T07:42:41+00:00,unreliable,,,,,,,
RomanSkyWalker,TRUE,2018-01-04T13:16:28+00:00,unreliable,,,,,,,
michael_bodys,TRUE,2018-01-07T13:31:25+00:00,unreliable,,,,,,,
nyikoGavaza4,TRUE,2018-01-07T16:11:01+00:00,unreliable,,,,,,,
winwithlynn1,TRUE,2018-01-09T01:15:57+00:00,unreliable,,,,,,,
DaphneyShimange,TRUE,2018-01-09T11:42:27+00:00,unreliable,,,,,,,
DJ73567156,TRUE,2018-01-13T23:24:55+00:00,unreliable,,,,,,,
xXC920ozDqG4I5G,TRUE,2018-01-14T00:31:41+00:00,unreliable,,,,,,,
JamesQ91239374,TRUE,2018-01-14T23:15:47+00:00,unreliable,,,,,,,
SouthAfricanne2,TRUE,2018-01-15T18:30:27+00:00,unreliable,,,,,,,
disclosurenow7,TRUE,2018-01-15T20:41:27+00:00,unreliable,,,,,,,
K16196280,TRUE,2018-01-16T22:28:39+00:00,unreliable,,,,,,,
vladimir_973,TRUE,2018-01-18T17:34:07+00:00,unreliable,,,,,,,
blessedwarrior3,TRUE,2018-01-19T21:49:45+00:00,unreliable,,,,,,,
fransmaane,TRUE,2018-01-20T19:26:14+00:00,unreliable,,,,,,,
MAGA_or_Get_Out,TRUE,2018-01-21T13:47:55+00:00,unreliable,,,,,,,
QueenOfHeartsSF,TRUE,2018-01-23T07:18:52+00:00,unreliable,,,,,,,
RobinCotten2,TRUE,2018-01-26T22:54:38+00:00,unreliable,,,,,,,
CaruthRon,TRUE,2018-01-27T18:38:16+00:00,unreliable,,,,,,,
Sinshine_Virgil,TRUE,2018-01-29T08:58:12+00:00,unreliable,,,,,,,
TinaFiredup,TRUE,2018-01-30T06:42:21+00:00,unreliable,,,,,,,
thomasg_grizzle,TRUE,2018-01-30T15:54:09+00:00,unreliable,,,,,,,
TssYarnMan,TRUE,2018-02-03T02:17:07+00:00,unreliable,,,,,,,
Ottviary,TRUE,2018-02-04T23:49:01+00:00,unreliable,,,,,,,
Ashs2ash1,TRUE,2018-02-06T02:25:13+00:00,unreliable,,,,,,,
Corey31183003,TRUE,2018-02-07T17:09:13+00:00,unreliable,,,,,,,
PrettyEyedTexan,TRUE,2018-02-09T01:16:25+00:00,unreliable,,,,,,,
Clearly_Nuts,TRUE,2018-02-09T21:17:54+00:00,unreliable,,,,,,,
JaneUpton13,TRUE,2018-02-15T03:33:28+00:00,unreliable,,,,,,,
Gypsy_Brunswick,TRUE,2018-02-15T08:08:07+00:00,unreliable,,,,,,,
CathieLopez47,TRUE,2018-02-15T21:37:02+00:00,unreliable,,,,,,,
HopeofIsraelWW,TRUE,2018-02-18T15:45:15+00:00,unreliable,,,,,,,
Kattcarter1,TRUE,2018-02-19T18:19:27+00:00,unreliable,,,,,,,
EoinChadwick,TRUE,2018-02-22T04:54:30+00:00,unreliable,,,,,,,
kamohelosauli01,TRUE,2018-02-22T05:59:04+00:00,unreliable,,,,,,,
Morez73529517,TRUE,2018-02-22T11:24:31+00:00,unreliable,,,,,,,
SabineZee,TRUE,2018-02-23T18:38:06+00:00,unreliable,,,,,,,
vaavi0virus,TRUE,2018-02-25T03:10:23+00:00,unreliable,,,,,,,
Svedka27,TRUE,2018-02-25T16:06:13+00:00,unreliable,,,,,,,
Bseifoori,TRUE,2018-02-26T04:08:37+00:00,unreliable,,,,,,,
Broz1892,TRUE,2018-02-26T21:45:42+00:00,unreliable,,,,,,,
IdentitarianC,TRUE,2018-02-27T10:23:47+00:00,unreliable,,,,,,,
GoffredoTedesco,TRUE,2018-02-27T20:55:23+00:00,unreliable,,,,,,,
LT_Stryder1,TRUE,2018-03-01T00:37:31+00:00,unreliable,,,,,,,
ErinnRoebuck,TRUE,2018-03-01T09:44:36+00:00,unreliable,,,,,,,
reza16752126,TRUE,2018-03-01T10:38:05+00:00,unreliable,,,,,,,
Teirrah12,TRUE,2018-03-04T16:26:01+00:00,unreliable,,,,,,,
HomeoSay,TRUE,2018-03-05T16:30:52+00:00,unreliable,,,,,,,
TaoYong8,TRUE,2018-03-06T03:00:44+00:00,unreliable,,,,,,,
TahirSofi04,TRUE,2018-03-06T03:25:10+00:00,unreliable,,,,,,,
al_da_drone,TRUE,2018-03-07T14:48:40+00:00,unreliable,,,,,,,
EdFig1,TRUE,2018-03-10T02:53:14+00:00,unreliable,,,,,,,
dale_deep,TRUE,2018-03-11T00:47:29+00:00,unreliable,,,,,,,
ibrafalcao,TRUE,2018-03-12T13:00:30+00:00,unreliable,,,,,,,
mitch_tt,TRUE,2018-03-14T05:08:13+00:00,unreliable,,,,,,,
VandalJj,TRUE,2018-03-15T09:05:20+00:00,unreliable,,,,,,,
SteveGReading,TRUE,2018-03-16T13:42:49+00:00,unreliable,,,,,,,
MissBritt6,TRUE,2018-03-16T23:03:30+00:00,unreliable,,,,,,,
Patrici44107746,TRUE,2018-03-17T21:05:53+00:00,unreliable,,,,,,,
FerraroChristi,TRUE,2018-03-18T04:22:47+00:00,unreliable,,,,,,,
Nosoupforjew,TRUE,2018-03-22T15:28:25+00:00,unreliable,,,,,,,
SoaphornK,TRUE,2018-03-23T14:58:05+00:00,unreliable,,,,,,,
Suzanne80105086,TRUE,2018-03-25T04:57:11+00:00,unreliable,,,,,,,
lamardoo10,TRUE,2018-03-30T15:34:24+00:00,unreliable,,,,,,,
Frankly_Blam,TRUE,2018-04-01T02:46:50+00:00,unreliable,,,,,,,
junior_trainers,TRUE,2018-04-01T20:43:39+00:00,unreliable,,,,,,,
AnandVaid7,TRUE,2018-04-04T15:49:30+00:00,unreliable,,,,,,,
LarryProctor9,TRUE,2018-04-04T16:04:38+00:00,unreliable,,,,,,,
McGr85,TRUE,2018-04-04T16:31:53+00:00,unreliable,,,,,,,
Bobstockdale,TRUE,2018-04-07T20:32:33+00:00,unreliable,,,,,,,
g_stolper,TRUE,2018-04-11T03:24:18+00:00,unreliable,,,,,,,
Frickmanidk,TRUE,2018-04-11T21:44:09+00:00,unreliable,,,,,,,
IamWilliamSmith,TRUE,2018-04-13T05:36:43+00:00,unreliable,,,,,,,
li73068958,TRUE,2018-04-14T13:23:59+00:00,unreliable,,,,,,,
nat_ahoy,TRUE,2018-04-17T08:22:08+00:00,unreliable,,,,,,,
MrsZinn1960,TRUE,2018-04-17T18:43:09+00:00,unreliable,,,,,,,
DruKarra,TRUE,2018-04-17T21:58:51+00:00,unreliable,,,,,,,
HuseinKamaliyah,TRUE,2018-04-19T09:37:16+00:00,unreliable,,,,,,,
OshoCrypto,TRUE,2018-04-25T22:27:40+00:00,unreliable,,,,,,,
brad_karla,TRUE,2018-04-29T11:16:43+00:00,unreliable,,,,,,,
bloodymary12354,TRUE,2018-04-29T18:01:18+00:00,unreliable,,,,,,,
Ahmed44037246,TRUE,2018-05-02T13:07:15+00:00,unreliable,,,,,,,
Dawn87435670,TRUE,2018-05-04T01:29:15+00:00,unreliable,,,,,,,
SGallozzo,TRUE,2018-05-04T13:38:27+00:00,unreliable,,,,,,,
NowOdin,TRUE,2018-05-08T15:50:14+00:00,unreliable,,,,,,,
YoloEconomics,TRUE,2018-05-09T03:07:48+00:00,unreliable,,,,,,,
Drogon_Fireball,TRUE,2018-05-13T04:13:17+00:00,unreliable,,,,,,,
ArchieB35404486,TRUE,2018-05-13T21:45:38+00:00,unreliable,,,,,,,
Buraq_ZA,TRUE,2018-05-16T14:42:56+00:00,unreliable,,,,,,,
CyrilBeraucare,TRUE,2018-05-21T06:29:43+00:00,unreliable,,,,,,,
JoHnNyRa1nBoW,TRUE,2018-05-22T20:36:14+00:00,unreliable,,,,,,,
VanAmalia,TRUE,2018-05-23T15:29:41+00:00,unreliable,,,,,,,
SunshineBabe33,TRUE,2018-05-23T19:07:40+00:00,unreliable,,,,,,,
JuliaHotz4,TRUE,2018-05-26T14:23:12+00:00,unreliable,,,,,,,
Mat10987654321,TRUE,2018-05-27T15:27:57+00:00,unreliable,,,,,,,
Chinkasu15,TRUE,2018-05-27T18:54:28+00:00,unreliable,,,,,,,
michonne_walker,TRUE,2018-05-28T17:59:35+00:00,unreliable,,,,,,,
leo101016,TRUE,2018-05-29T04:09:10+00:00,unreliable,,,,,,,
Jonny_YesNo,TRUE,2018-05-30T21:55:26+00:00,unreliable,,,,,,,
ArAbdullahkhan,TRUE,2018-06-01T00:06:19+00:00,unreliable,,,,,,,
_GodCreator_,TRUE,2018-06-05T20:25:39+00:00,unreliable,,,,,,,
DrEhtesham123,TRUE,2018-06-09T08:15:12+00:00,unreliable,,,,,,,
zachlahring,TRUE,2018-06-10T22:11:32+00:00,unreliable,,,,,,,
Jordan23isGOAT,TRUE,2018-06-11T02:58:18+00:00,unreliable,,,,,,,
westafricanew,TRUE,2018-06-11T22:21:29+00:00,unreliable,,,,,,,
DollarBill1912,TRUE,2018-06-12T11:56:44+00:00,unreliable,,,,,,,
PeterSm15544199,TRUE,2018-06-15T08:59:11+00:00,unreliable,,,,,,,
HugeBOliver,TRUE,2018-06-19T05:20:47+00:00,unreliable,,,,,,,
peaganto,TRUE,2018-06-19T12:41:42+00:00,unreliable,,,,,,,
RE_PT_BR,TRUE,2018-06-19T17:39:17+00:00,unreliable,,,,,,,
PMeyhem,TRUE,2018-06-20T23:15:15+00:00,unreliable,,,,,,,
sleepingawake5,TRUE,2018-06-21T04:41:45+00:00,unreliable,,,,,,,
MirengeDeo,TRUE,2018-06-21T16:17:32+00:00,unreliable,,,,,,,
AnakweMfume,TRUE,2018-06-23T15:34:23+00:00,unreliable,,,,,,,
Robinst06252105,TRUE,2018-06-23T15:39:04+00:00,unreliable,,,,,,,
DoubleFourTime1,TRUE,2018-06-24T15:44:51+00:00,unreliable,,,,,,,
MotleyMarlene,TRUE,2018-06-24T15:54:15+00:00,unreliable,,,,,,,
shanecultice,TRUE,2018-06-25T21:15:06+00:00,unreliable,,,,,,,
no1buzznut123,TRUE,2018-06-27T04:56:40+00:00,unreliable,,,,,,,
Jimmy33478435,TRUE,2018-06-28T23:03:49+00:00,unreliable,,,,,,,
TBerater,TRUE,2018-06-29T01:59:49+00:00,unreliable,,,,,,,
lock328,TRUE,2018-06-29T22:24:12+00:00,unreliable,,,,,,,
SlavwavePL,TRUE,2018-07-03T04:07:03+00:00,unreliable,,,,,,,
guliealba,TRUE,2018-07-04T09:31:04+00:00,unreliable,,,,,,,
Critterray1,TRUE,2018-07-04T16:57:32+00:00,unreliable,,,,,,,
Spinky363,TRUE,2018-07-04T17:07:41+00:00,unreliable,,,,,,,
zevonis,TRUE,2018-07-04T20:27:56+00:00,unreliable,,,,,,,
